Month,Customer,Customer_Type,Customer_Age,Product,Product_Type,Revenue,,,,,,,,,,,,,,,,
2022-10-01,GrowthMosaic Financial,Accounting,>= 1 Year,rp_m3,Reporting,130,,,,,,,,,,,,,,,,
2022-10-01,SafeVantage Finance,Consulting,>= 1 Year,rp_m6,Reporting,130,,,,,,,,,,,,,,,,
2022-10-01,CashFlow Nexus,Research,>= 1 Year,vu_m5,Valuation,130,,,,,,,,,,,,,,,,
2022-11-01,StellarStone Finance,Consulting,>= 1 Year,ac_m3,Accounting,130,,,,,,,,,,,,,,,,
2022-11-01,CoinWise Financial,Research,>= 1 Year,ac_m3,Accounting,130,,,,,,,,,,,,,,,,
2022-11-01,SilverEdge Management,Research,>= 1 Year,ac_m4,Accounting,130,,,,,,,,,,,,,,,,
2022-11-01,TrustCrafter Consultants,Consulting,>= 1 Year,fc_m1,Forecasting,130,,,,,,,,,,,,,,,,
2022-11-01,MoneyMatters Management,Research,>= 1 Year,fc_m4,Forecasting,130,,,,,,,,,,,,,,,,
2022-11-01,TrustCrafter Consultants,Consulting,>= 1 Year,rp_m1,Reporting,130,,,,,,,,,,,,,,,,
2022-11-01,BlueHorizon Finance,Accounting,>= 1 Year,rp_m3,Reporting,130,,,,,,,,,,,,,,,,
2022-11-01,TrustCrafter Consultants,Consulting,>= 1 Year,rp_m4,Reporting,130,,,,,,,,,,,,,,,,
2022-11-01,FinanceSync Advisors,Consulting,< 1 Year,rp_m4,Reporting,130,,,,,,,,,,,,,,,,
2022-11-01,FortunaBridge Finance,Accounting,>= 1 Year,vu_m3,Valuation,130,,,,,,,,,,,,,,,,
2022-11-01,TrustEdge Wealth Management,Wealth Management,>= 1 Year,vu_m3,Valuation,130,,,,,,,,,,,,,,,,
2022-11-01,FinanceSync Advisors,Consulting,< 1 Year,vu_m5,Valuation,130,,,,,,,,,,,,,,,,
2022-11-01,CoinGuard Advisors,Accounting,>= 1 Year,vu_m6,Valuation,130,,,,,,,,,,,,,,,,
2022-11-01,FortunaBridge Finance,Accounting,>= 1 Year,vu_m6,Valuation,130,,,,,,,,,,,,,,,,
2022-11-01,BlueWave Investments,Consulting,>= 1 Year,vu_m6,Valuation,130,,,,,,,,,,,,,,,,
2022-12-01,GrowthMatrix Advisors,Consulting,>= 1 Year,ac_m5,Accounting,130,,,,,,,,,,,,,,,,
2022-12-01,QuantumPeak Advisors,Accounting,< 1 Year,an_m6,Analysis,130,,,,,,,,,,,,,,,,
2022-12-01,QuantumQuest Capital,Accounting,>= 1 Year,an_m6,Analysis,130,,,,,,,,,,,,,,,,
2022-12-01,FinanceSync Advisors,Consulting,< 1 Year,an_m7,Analysis,65,,,,,,,,,,,,,,,,
2022-12-01,StarBridge Financial,Research,< 1 Year,an_m7,Analysis,65,,,,,,,,,,,,,,,,
2022-12-01,MoneyMatters Management,Research,>= 1 Year,fc_m4,Forecasting,130,,,,,,,,,,,,,,,,
2022-12-01,CoinWise Financial,Research,>= 1 Year,rp_m3,Reporting,130,,,,,,,,,,,,,,,,
2022-12-01,SafeVantage Finance,Consulting,>= 1 Year,rp_m6,Reporting,130,,,,,,,,,,,,,,,,
2022-12-01,TradeCrown Financial,Accounting,>= 1 Year,vu_m2,Valuation,130,,,,,,,,,,,,,,,,
2022-12-01,TrustSphere Finance,Consulting,>= 1 Year,vu_m3,Valuation,130,,,,,,,,,,,,,,,,
2022-12-01,TrustEdge Wealth Management,Wealth Management,>= 1 Year,vu_m3,Valuation,130,,,,,,,,,,,,,,,,
2022-12-01,InvestForte Wealth,Accounting,< 1 Year,vu_m6,Valuation,130,,,,,,,,,,,,,,,,
2022-12-01,TrustSphere Finance,Consulting,>= 1 Year,vu_m6,Valuation,130,,,,,,,,,,,,,,,,
2023-01-01,QuantumQuest Capital,Accounting,>= 1 Year,ac_m5,Accounting,130,,,,,,,,,,,,,,,,
2023-01-01,NovaFunds Consultants,Accounting,>= 1 Year,an_m7,Analysis,65,,,,,,,,,,,,,,,,
2023-01-01,WealthPulse Group,Research,>= 1 Year,rp_m1,Reporting,130,,,,,,,,,,,,,,,,
2023-01-01,BeaconCrest Ventures,Wealth Management,>= 1 Year,rp_m3,Reporting,130,,,,,,,,,,,,,,,,
2023-01-01,WiseWealth Enterprises,Accounting,>= 1 Year,rp_m4,Reporting,130,,,,,,,,,,,,,,,,
2023-01-01,ProsperaLink Finance,Wealth Management,>= 1 Year,vu_m3,Valuation,130,,,,,,,,,,,,,,,,
2023-01-01,GoldenPeak Investments,Research,>= 1 Year,vu_m6,Valuation,130,,,,,,,,,,,,,,,,
2023-02-01,DollarFusion Holdings,Accounting,< 1 Year,an_m7,Analysis,65,,,,,,,,,,,,,,,,
2023-02-01,TrueFunds Consultants,Wealth Management,>= 1 Year,vu_m1,Valuation,130,,,,,,,,,,,,,,,,
2023-02-01,NovaHarbor Advisors,Wealth Management,>= 1 Year,vu_m1,Valuation,130,,,,,,,,,,,,,,,,
2023-02-01,CoinTrust Consultants,Research,>= 1 Year,vu_m1,Valuation,130,,,,,,,,,,,,,,,,
2023-03-01,FinanceSync Advisors,Consulting,< 1 Year,ac_m3,Accounting,130,,,,,,,,,,,,,,,,
2023-03-01,SafeVantage Finance,Consulting,>= 1 Year,an_m7,Analysis,65,,,,,,,,,,,,,,,,
2023-03-01,EquiWealth Advisors,Consulting,>= 1 Year,rp_m1,Reporting,130,,,,,,,,,,,,,,,,
2023-03-01,GrowthSync Finance,Accounting,>= 1 Year,rp_m3,Reporting,130,,,,,,,,,,,,,,,,
2023-03-01,FinanceCraft Solutions,Wealth Management,< 1 Year,rp_m3,Reporting,130,,,,,,,,,,,,,,,,
2023-03-01,FinanceSync Advisors,Consulting,< 1 Year,rp_m4,Reporting,130,,,,,,,,,,,,,,,,
2023-03-01,GoldenPeak Investments,Research,>= 1 Year,vu_m1,Valuation,130,,,,,,,,,,,,,,,,
2023-03-01,TrueFunds Consultants,Wealth Management,>= 1 Year,vu_m1,Valuation,130,,,,,,,,,,,,,,,,
2023-03-01,BlueHorizon Finance,Accounting,>= 1 Year,vu_m1,Valuation,130,,,,,,,,,,,,,,,,
2023-03-01,TradeCrown Financial,Accounting,>= 1 Year,vu_m2,Valuation,130,,,,,,,,,,,,,,,,
2023-03-01,WealthStrive Advisors,Research,>= 1 Year,vu_m5,Valuation,130,,,,,,,,,,,,,,,,
2023-03-01,TrueVista Capital,Wealth Management,>= 1 Year,vu_m6,Valuation,130,,,,,,,,,,,,,,,,
2023-04-01,PrimeEagle Financial,Research,>= 1 Year,ac_m5,Accounting,130,,,,,,,,,,,,,,,,
2023-04-01,BeaconCrest Ventures,Wealth Management,>= 1 Year,rp_m3,Reporting,130,,,,,,,,,,,,,,,,
2023-04-01,MoneyCrafters Investments,Research,>= 1 Year,vu_m3,Valuation,130,,,,,,,,,,,,,,,,
2023-04-01,QuantumQuest Capital,Accounting,>= 1 Year,vu_m3,Valuation,130,,,,,,,,,,,,,,,,
2023-04-01,FinanceCraft Solutions,Wealth Management,< 1 Year,vu_m3,Valuation,130,,,,,,,,,,,,,,,,
2023-04-01,TrustLink Financial,Accounting,>= 1 Year,vu_m6,Valuation,130,,,,,,,,,,,,,,,,
2023-05-01,SecureWay Capital,Consulting,>= 1 Year,an_m6,Analysis,130,,,,,,,,,,,,,,,,
2023-05-01,StellarStone Finance,Consulting,>= 1 Year,an_m6,Analysis,130,,,,,,,,,,,,,,,,
2023-05-01,MoneyCrest Financial,Consulting,< 1 Year,fc_m1,Forecasting,130,,,,,,,,,,,,,,,,
2023-05-01,MoneyMatters Management,Research,>= 1 Year,fc_m4,Forecasting,130,,,,,,,,,,,,,,,,
2023-05-01,TrueCrest Enterprises,Research,>= 1 Year,fc_m4,Forecasting,130,,,,,,,,,,,,,,,,
2023-05-01,MoneyCrest Financial,Consulting,< 1 Year,rp_m1,Reporting,130,,,,,,,,,,,,,,,,
2023-05-01,MoneyCrest Financial,Consulting,< 1 Year,rp_m4,Reporting,130,,,,,,,,,,,,,,,,
2023-05-01,FortunaBridge Finance,Accounting,>= 1 Year,vu_m3,Valuation,130,,,,,,,,,,,,,,,,
2023-05-01,NovaHarbor Advisors,Wealth Management,>= 1 Year,vu_m3,Valuation,130,,,,,,,,,,,,,,,,
2023-05-01,GrowthVista Finance,Wealth Management,>= 1 Year,vu_m6,Valuation,130,,,,,,,,,,,,,,,,
2023-06-01,CoinTrust Consultants,Research,>= 1 Year,ac_m5,Accounting,130,,,,,,,,,,,,,,,,
2023-06-01,TrustPulse Consultants,Accounting,>= 1 Year,fc_m1,Forecasting,130,,,,,,,,,,,,,,,,
2023-06-01,WealthHarbor Enterprises,Research,< 1 Year,fc_m4,Forecasting,130,,,,,,,,,,,,,,,,
2023-06-01,InvestHarbor Partners,Wealth Management,>= 1 Year,rp_m1,Reporting,130,,,,,,,,,,,,,,,,
2023-06-01,WealthHarbor Enterprises,Research,< 1 Year,rp_m3,Reporting,130,,,,,,,,,,,,,,,,
2023-06-01,CoinVista Financial,Consulting,< 1 Year,rp_m4,Reporting,130,,,,,,,,,,,,,,,,
2023-06-01,FortunaFlex Finance,Research,>= 1 Year,rp_m4,Reporting,130,,,,,,,,,,,,,,,,
2023-06-01,QuantumQuest Capital,Accounting,>= 1 Year,vu_m3,Valuation,130,,,,,,,,,,,,,,,,
2020-02-01,WiseEdge Capital,Accounting,>= 1 Year,an_m6,Analysis,125,,,,,,,,,,,,,,,,
2020-02-01,PrimeEagle Financial,Research,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2020-03-01,StellarBank Investments,Accounting,>= 1 Year,ac_m3,Accounting,125,,,,,,,,,,,,,,,,
2020-03-01,WiseEdge Capital,Accounting,>= 1 Year,an_m6,Analysis,125,,,,,,,,,,,,,,,,
2020-03-01,GoldenGate Finance,Consulting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2020-04-01,TrueFunds Consultants,Wealth Management,>= 1 Year,an_m6,Analysis,125,,,,,,,,,,,,,,,,
2020-04-01,NovaFunds Advisors,Accounting,>= 1 Year,an_m6,Analysis,125,,,,,,,,,,,,,,,,
2020-04-01,CoinWise Financial,Research,>= 1 Year,an_m7,Analysis,62.5,,,,,,,,,,,,,,,,
2020-04-01,PrimeEagle Financial,Research,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2020-05-01,PrimeEagle Financial,Research,>= 1 Year,an_m6,Analysis,125,,,,,,,,,,,,,,,,
2020-05-01,FinanceFusion Group,Research,>= 1 Year,vu_m1,Valuation,125,,,,,,,,,,,,,,,,
2020-05-01,ApexEdge Capital,Consulting,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2020-06-01,SafeHaven Holdings,Accounting,>= 1 Year,an_m7,Analysis,62.5,,,,,,,,,,,,,,,,
2020-07-01,CoinWise Financial,Research,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2020-07-01,SafeHaven Holdings,Accounting,>= 1 Year,an_m7,Analysis,62.5,,,,,,,,,,,,,,,,
2020-07-01,DollarVista Advisors,Research,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2020-07-01,CoinTrust Consultants,Research,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2020-09-01,QuantumCrest Capital,Accounting,>= 1 Year,an_m6,Analysis,125,,,,,,,,,,,,,,,,
2020-09-01,CoinTrust Consultants,Research,>= 1 Year,vu_m1,Valuation,125,,,,,,,,,,,,,,,,
2020-10-01,CashFlow Dynamics,Consulting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2020-11-01,DollarHarvest Holdings,Accounting,>= 1 Year,fc_m4,Forecasting,125,,,,,,,,,,,,,,,,
2020-12-01,FundHorizon Partners,Wealth Management,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2020-12-01,QuantumQuest Capital,Accounting,>= 1 Year,rp_m2,Reporting,125,,,,,,,,,,,,,,,,
2020-12-01,BlueWave Investments,Consulting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2020-12-01,NovaFunds Advisors,Accounting,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2021-01-01,CoinNova Advisors,Research,>= 1 Year,an_m7,Analysis,62.5,,,,,,,,,,,,,,,,
2021-01-01,InvestWise Ventures,Research,>= 1 Year,fc_m2,Forecasting,125,,,,,,,,,,,,,,,,
2021-01-01,NovaFusion Group,Accounting,>= 1 Year,rp_m2,Reporting,125,,,,,,,,,,,,,,,,
2021-01-01,FortunaFund Management,Consulting,>= 1 Year,rp_m4,Reporting,125,,,,,,,,,,,,,,,,
2021-01-01,NovaFunds Advisors,Accounting,>= 1 Year,vu_m1,Valuation,125,,,,,,,,,,,,,,,,
2021-01-01,CoinNova Advisors,Research,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2021-02-01,ProsperBridge Capital,Wealth Management,>= 1 Year,an_m7,Analysis,62.5,,,,,,,,,,,,,,,,
2021-02-01,TrustLink Financial,Accounting,>= 1 Year,vu_m1,Valuation,125,,,,,,,,,,,,,,,,
2021-02-01,MoneyMax Finance,Accounting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2021-02-01,CoinWise Financial,Research,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2021-03-01,QuantumQuest Capital,Accounting,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2021-03-01,GrowthVista Finance,Wealth Management,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2021-03-01,EquiGrowth Management,Accounting,>= 1 Year,vu_m1,Valuation,125,,,,,,,,,,,,,,,,
2021-03-01,ApexEdge Capital,Consulting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2021-04-01,FortunaFund Management,Consulting,>= 1 Year,ac_m4,Accounting,125,,,,,,,,,,,,,,,,
2021-04-01,BlueStar Investments,Consulting,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2021-05-01,WiseWealth Enterprises,Accounting,>= 1 Year,ac_m4,Accounting,125,,,,,,,,,,,,,,,,
2021-05-01,SafeVantage Finance,Consulting,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2021-05-01,GoldenPeak Investments,Research,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2021-05-01,GoldenPeak Investments,Research,>= 1 Year,fc_m1,Forecasting,125,,,,,,,,,,,,,,,,
2021-05-01,DollarHarvest Holdings,Accounting,>= 1 Year,fc_m4,Forecasting,125,,,,,,,,,,,,,,,,
2021-05-01,CoinNova Advisors,Research,>= 1 Year,rp_m3,Reporting,125,,,,,,,,,,,,,,,,
2021-05-01,GoldCrest Advisors,Research,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2021-05-01,SafeHaven Capital,Accounting,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2021-06-01,DollarVista Advisors,Research,>= 1 Year,ac_m4,Accounting,125,,,,,,,,,,,,,,,,
2021-06-01,BlueStar Investments,Consulting,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2021-06-01,DollarVista Advisors,Research,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2021-06-01,MoneyMax Finance,Accounting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2021-06-01,DollarBridge Consultants,Consulting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2021-06-01,ApexEdge Capital,Consulting,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2021-06-01,TrustWave Capital,Accounting,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2021-07-01,WiseWealth Enterprises,Accounting,>= 1 Year,ac_m4,Accounting,125,,,,,,,,,,,,,,,,
2021-07-01,QuantumWealth Strategies,Wealth Management,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2021-07-01,ProsperBridge Capital,Wealth Management,>= 1 Year,an_m7,Analysis,62.5,,,,,,,,,,,,,,,,
2021-07-01,CashGuard Financial,Accounting,>= 1 Year,an_m7,Analysis,62.5,,,,,,,,,,,,,,,,
2021-07-01,SilverEdge Management,Research,>= 1 Year,rp_m3,Reporting,125,,,,,,,,,,,,,,,,
2021-07-01,CoinTrust Consultants,Research,>= 1 Year,vu_m1,Valuation,125,,,,,,,,,,,,,,,,
2021-07-01,BlueWave Investments,Consulting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2021-07-01,TrustLink Financial,Accounting,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2021-08-01,TrueFunds Consultants,Wealth Management,>= 1 Year,ac_m3,Accounting,125,,,,,,,,,,,,,,,,
2021-08-01,QuantumWealth Strategies,Wealth Management,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2021-08-01,PlatinumPulse Investments,Consulting,>= 1 Year,rp_m3,Reporting,125,,,,,,,,,,,,,,,,
2021-08-01,EquiEdge Financial,Research,>= 1 Year,vu_m1,Valuation,125,,,,,,,,,,,,,,,,
2021-08-01,StellarStone Finance,Consulting,>= 1 Year,vu_m1,Valuation,125,,,,,,,,,,,,,,,,
2021-08-01,NovaFunds Advisors,Accounting,>= 1 Year,vu_m1,Valuation,125,,,,,,,,,,,,,,,,
2021-08-01,GoldenPeak Investments,Research,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2021-08-01,StellarStone Finance,Consulting,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2021-08-01,NovaFunds Advisors,Accounting,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2021-09-01,EquiPulse Finance,Accounting,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2021-09-01,InvestHarbor Partners,Wealth Management,>= 1 Year,an_m6,Analysis,125,,,,,,,,,,,,,,,,
2021-09-01,DollarHarvest Holdings,Accounting,>= 1 Year,rp_m3,Reporting,125,,,,,,,,,,,,,,,,
2021-09-01,NovaBucks Financial,Wealth Management,>= 1 Year,vu_m1,Valuation,125,,,,,,,,,,,,,,,,
2021-09-01,QuantumQuest Capital,Accounting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2021-10-01,InvestCrest Finance,Wealth Management,>= 1 Year,an_m7,Analysis,62.5,,,,,,,,,,,,,,,,
2021-10-01,DollarHarvest Holdings,Accounting,>= 1 Year,fc_m2,Forecasting,125,,,,,,,,,,,,,,,,
2021-10-01,DollarHarvest Holdings,Accounting,>= 1 Year,fc_m3,Forecasting,125,,,,,,,,,,,,,,,,
2021-10-01,CashRise Ventures,Research,>= 1 Year,rp_m6,Reporting,125,,,,,,,,,,,,,,,,
2021-10-01,QuantumQuest Capital,Accounting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2021-10-01,EquiGrowth Management,Accounting,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2021-11-01,TrustLink Financial,Accounting,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2021-11-01,TrustWave Capital,Accounting,>= 1 Year,rp_m1,Reporting,125,,,,,,,,,,,,,,,,
2021-11-01,CoinNova Advisors,Research,>= 1 Year,rp_m3,Reporting,125,,,,,,,,,,,,,,,,
2021-11-01,BlueHorizon Finance,Accounting,>= 1 Year,rp_m4,Reporting,125,,,,,,,,,,,,,,,,
2021-11-01,FortunaBridge Finance,Accounting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2021-11-01,SilverEdge Management,Research,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2021-11-01,StarEagle Financial,Consulting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2021-11-01,FundFlex Solutions,Research,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2021-12-01,StellarStone Finance,Consulting,>= 1 Year,ac_m3,Accounting,125,,,,,,,,,,,,,,,,
2021-12-01,TrustLink Financial,Accounting,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2022-01-01,EquiGrowth Management,Accounting,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2022-01-01,FinanceLoom Group,Consulting,>= 1 Year,an_m6,Analysis,125,,,,,,,,,,,,,,,,
2022-01-01,NovaFunds Advisors,Accounting,>= 1 Year,rp_m2,Reporting,125,,,,,,,,,,,,,,,,
2022-01-01,NovaBucks Financial,Wealth Management,>= 1 Year,rp_m3,Reporting,125,,,,,,,,,,,,,,,,
2022-01-01,DollarHarvest Holdings,Accounting,>= 1 Year,rp_m3,Reporting,125,,,,,,,,,,,,,,,,
2022-01-01,StellarStone Finance,Consulting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2022-02-01,TrustWave Capital,Accounting,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2022-02-01,GrowthLink Wealth Management,Consulting,>= 1 Year,an_m7,Analysis,62.5,,,,,,,,,,,,,,,,
2022-02-01,EquiGrowth Management,Accounting,>= 1 Year,rp_m2,Reporting,125,,,,,,,,,,,,,,,,
2022-02-01,DollarVista Advisors,Research,>= 1 Year,rp_m3,Reporting,125,,,,,,,,,,,,,,,,
2022-02-01,DollarVista Advisors,Research,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2022-02-01,CashRise Ventures,Research,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2022-02-01,PrimeEagle Financial,Research,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2022-03-01,ProfitBridge Investments,Consulting,>= 1 Year,fc_m1,Forecasting,125,,,,,,,,,,,,,,,,
2022-03-01,WiseHarbor Management,Consulting,>= 1 Year,fc_m3,Forecasting,125,,,,,,,,,,,,,,,,
2022-03-01,ProfitBridge Investments,Consulting,>= 1 Year,rp_m1,Reporting,125,,,,,,,,,,,,,,,,
2022-03-01,WiseEdge Capital,Accounting,>= 1 Year,rp_m3,Reporting,125,,,,,,,,,,,,,,,,
2022-03-01,DollarVista Advisors,Research,>= 1 Year,vu_m5,Valuation,125,,,,,,,,,,,,,,,,
2022-03-01,WiseWealth Enterprises,Accounting,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2022-03-01,FortunaBridge Finance,Accounting,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2022-03-01,TrustPulse Consultants,Accounting,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2022-04-01,SafeHaven Holdings,Accounting,>= 1 Year,an_m7,Analysis,62.5,,,,,,,,,,,,,,,,
2022-04-01,WiseEdge Capital,Accounting,>= 1 Year,rp_m1,Reporting,125,,,,,,,,,,,,,,,,
2022-04-01,TrustWave Capital,Accounting,>= 1 Year,rp_m1,Reporting,125,,,,,,,,,,,,,,,,
2022-04-01,TrustLink Financial,Accounting,>= 1 Year,rp_m4,Reporting,125,,,,,,,,,,,,,,,,
2022-04-01,StellarStone Finance,Consulting,>= 1 Year,vu_m1,Valuation,125,,,,,,,,,,,,,,,,
2022-04-01,ProsperaLink Finance,Wealth Management,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2022-04-01,GoldenPeak Investments,Research,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2022-04-01,GrowthMatrix Advisors,Consulting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2022-04-01,NovaHarbor Advisors,Wealth Management,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2022-04-01,GoldenPeak Investments,Research,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2022-04-01,SilverEdge Management,Research,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2022-05-01,SecureWay Capital,Consulting,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2022-05-01,SecureWay Capital,Consulting,>= 1 Year,an_m6,Analysis,125,,,,,,,,,,,,,,,,
2022-05-01,CapitalCrafters Finance,Research,>= 1 Year,fc_m4,Forecasting,125,,,,,,,,,,,,,,,,
2022-05-01,GoldWealth Partners,Accounting,>= 1 Year,vu_m5,Valuation,125,,,,,,,,,,,,,,,,
2022-05-01,FortunaBridge Finance,Accounting,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2022-06-01,TrustLink Financial,Accounting,>= 1 Year,rp_m1,Reporting,125,,,,,,,,,,,,,,,,
2022-06-01,DollarVista Advisors,Research,>= 1 Year,rp_m3,Reporting,125,,,,,,,,,,,,,,,,
2022-06-01,WiseWealth Enterprises,Accounting,>= 1 Year,rp_m4,Reporting,125,,,,,,,,,,,,,,,,
2022-06-01,GoldenPeak Investments,Research,>= 1 Year,vu_m1,Valuation,125,,,,,,,,,,,,,,,,
2022-06-01,GrowthMatrix Advisors,Consulting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2022-06-01,GoldWealth Partners,Accounting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2022-06-01,TrustLink Financial,Accounting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2022-06-01,GrowthMatrix Advisors,Consulting,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2022-07-01,GrowthMatrix Advisors,Consulting,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2022-07-01,NovaBucks Financial,Wealth Management,>= 1 Year,fc_m4,Forecasting,125,,,,,,,,,,,,,,,,
2022-07-01,GoldenPeak Investments,Research,>= 1 Year,rp_m3,Reporting,125,,,,,,,,,,,,,,,,
2022-07-01,GrowthMosaic Financial,Accounting,>= 1 Year,rp_m3,Reporting,125,,,,,,,,,,,,,,,,
2022-07-01,WiseWealth Enterprises,Accounting,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2022-08-01,SecureWay Capital,Consulting,>= 1 Year,ac_m5,Accounting,125,,,,,,,,,,,,,,,,
2022-08-01,SecureWay Capital,Consulting,>= 1 Year,an_m6,Analysis,125,,,,,,,,,,,,,,,,
2022-08-01,TrustCrafter Consultants,Consulting,>= 1 Year,an_m7,Analysis,62.5,,,,,,,,,,,,,,,,
2022-08-01,SafeVantage Finance,Consulting,>= 1 Year,an_m7,Analysis,62.5,,,,,,,,,,,,,,,,
2022-08-01,TrustLink Financial,Accounting,>= 1 Year,rp_m4,Reporting,125,,,,,,,,,,,,,,,,
2022-08-01,TrueFunds Consultants,Wealth Management,>= 1 Year,vu_m1,Valuation,125,,,,,,,,,,,,,,,,
2022-08-01,TrueCrest Enterprises,Research,>= 1 Year,vu_m3,Valuation,125,,,,,,,,,,,,,,,,
2022-08-01,ProfitPeak Capital,Wealth Management,>= 1 Year,vu_m6,Valuation,125,,,,,,,,,,,,,,,,
2022-09-01,VentureTrust Solutions,Consulting,< 1 Year,an_m6,Analysis,125,,,,,,,,,,,,,,,,
2022-09-01,GrowthGlide Investments,Consulting,>= 1 Year,fc_m4,Forecasting,125,,,,,,,,,,,,,,,,
2022-09-01,GoldenPeak Investments,Research,>= 1 Year,rp_m3,Reporting,125,,,,,,,,,,,,,,,,
2022-09-01,InvestHarbor Partners,Wealth Management,>= 1 Year,vu_m1,Valuation,125,,,,,,,,,,,,,,,,
2022-09-01,BeaconWealth Partners,Consulting,>= 1 Year,vu_m1,Valuation,125,,,,,,,,,,,,,,,,
